order_id,payment_sequential,payment_type,payment_installments,payment_value
ee02295dfa5d0519664c1dcd4a70e87f,2,voucher,1,36.29
d1f7b8ef7a59b18de8df95b7b8073a5f,2,voucher,1,100.00
689d9b46b0376ea4ebaeac46ebd6fc18,1,credit_card,5,58.79
a503842ce2c01bf4bae8b9ed571f29a5,1,credit_card,1,100.75
b9b51e569a2e79970555eb81107eb369,1,credit_card,1,57.51
3170de33866d3923448fa787230ef7d1,1,boleto,1,104.80
848bb02f182d3cd9c820281db86fc743,1,credit_card,2,76.76
b22b9811c2074480cc93f9e8b8e4c8b5,1,credit_card,3,151.46
eed6f74a190f23b5a8ac54a8b86aa79d,1,credit_card,1,55.17
7117ea59ab9bdbf381b1a880eb25b07c,1,boleto,1,386.32
387d999316bb3a42822318138fb1b0e0,1,credit_card,1,146.43
9508c52fce9468c56973500f75dbad5b,1,boleto,1,1877.84
87daab525d42b65a8fd0083f652cc9d9,1,credit_card,2,117.96
10a0be3ae9093afbffac333cf6670922,1,credit_card,4,103.55
610d998ea61935583bd897dd101d0e1d,1,credit_card,1,3.67
c0a70f802fa139670e7987afc9acd16b,1,credit_card,2,28.19
f32430cf068c4689e9ca4c0d46ea04a3,1,credit_card,3,62.69
4f16d07441ebb275f11b0c403433a20b,1,credit_card,5,94.36
ce500b2ca0d960f937fb4d24282d3291,1,boleto,1,151.53
bacfb12b369a42b37e0246c786bf4637,1,boleto,1,373.90
f4eadb63785a85c5624767458b5f5cc6,1,credit_card,1,133.69
51a78fb31e4d1dc9a712c428af94ce6d,1,boleto,1,174.34
26227999b191329fe62cd797aede5270,1,credit_card,6,124.52
47cdb12caf2067098633bc9a0d3679f7,1,credit_card,2,144.99
b0c24ba8fd93348465e99a9cfa27db35,1,credit_card,1,48.27
18974292ee839a7a7038699422e6cd39,1,credit_card,3,54.61
f0089d43f99d1bc295c05699b4facbed,1,credit_card,10,274.87
ff16d15a9ee89f3b65af595178308532,1,debit_card,1,27.68
4d8333ce7e8cf1184099aeab819da7e5,1,credit_card,2,32.99
9448533671e2c8e65a1bdedf43c778f4,1,boleto,1,73.25
6afe56a58c8b67e87e2abd3e88c4f41d,1,credit_card,1,64.09
7b9bc6b76ad9656ca99e8e1f2a6d249b,1,credit_card,8,88.17
69a4d311a122356e1eadee79beca43e0,1,boleto,1,294.82
e0e1fe9ae2dd406e99025006b746c364,1,credit_card,2,42.86
6612d55037369324a1556532b38d02cb,1,voucher,1,104.62
983de0fdf98ff06d6cf1c379f7540f7f,1,credit_card,8,865.38
8c7aba5d415316a216626dfdc9e5aa42,1,boleto,1,81.64
efcdad37e7529147a3c3ece422943baf,1,credit_card,3,35.77
aab6724caaf81418088249e2a0ea5d17,1,credit_card,4,252.46
ca28049cbd8e65a6e26834584bb3d38e,1,credit_card,1,122.92
81251f18621a822ad5b09593dfee4fc9,1,credit_card,2,22.46
5333db16fe357175d39c82840dd3269d,1,boleto,1,138.30
27bb59120b021cf6ebad6ea92f289d53,1,debit_card,1,118.99
a00b897f3877d33635b6c8c9b8ef5984,1,boleto,1,153.19
3ad68235680db3c8a491e0362402fd96,1,credit_card,1,22.38
84b1048a4e9d46efbb9e5a65c973cd11,1,credit_card,7,142.54
dfb6a56c471c1a04a0714eed6ce75de1,1,credit_card,4,226.74
1a46a59c4c13f2c52e453f8f490b7840,1,boleto,1,130.47
d5cb76792b06c2a00edb03001d5f52ad,1,credit_card,2,265.12
01b84214591ddd4edad9fa4a1f344f84,1,credit_card,10,651.56
6cf8b5d146910e3d1b0f23f82a132194,1,boleto,1,171.00
e154274f8d5b5bcef8bb9f51a54b218a,1,credit_card,3,85.14
3e46d4c127db26ad30843bd14fcb98f7,1,boleto,1,87.66
40a601b71bfefbc0f6a7566b0d201fad,1,credit_card,1,30.12
ca7adf1201471598788f746ed74c825b,1,credit_card,3,110.13
547bbd260d2956c4b7eac06beac85ba4,1,credit_card,1,29.86
f13b936aa2436a99f17881708a7505b7,1,boleto,1,223.88
601fb7b5c950f370e9b7fa94529b8880,1,credit_card,2,462.07
346cd3685987f63655b81288de9e577a,1,boleto,1,75.07
5c973d2b4652e1dec15353b59339f3b4,1,credit_card,10,363.51
f757fc88a9be2d57259be12e45955e7f,1,credit_card,10,165.82
c26761f0a70b2b7e0bb437aef502ffc1,1,boleto,1,29.09
c0f8ab6b8ca98ae53f4acc203b206e0d,1,credit_card,3,136.47
db0d6bd65ccfca6371985ebcc2227efe,1,credit_card,2,111.21
f5469d54daa9f43486f2d4ab2b154406,1,boleto,1,556.75
4054f3a02c9191a518601fba04f06742,1,credit_card,4,45.00
25d6858f3b1d2f332623bdccb12db9eb,1,voucher,1,174.19
c45a8b174ec48970c3ab42171bc702fb,1,boleto,1,44.09
625f92d47eee6330318032089c61a90e,1,boleto,1,55.11
7d513824c667a2e85bbf10cb740bf289,1,credit_card,7,377.56
49a025561e725132c9661f305515a65e,1,credit_card,4,46.01
05ca3bba2e4c3bc5c601b57af96cf3cf,1,boleto,1,84.99
31328a81d4ea41d47dc777dcbd88f222,1,credit_card,5,117.26
7951fe56cf685dca47524b1986bf56b6,1,credit_card,4,449.92
16bf4bebb63fe2842793fa1e3fbb83d9,1,boleto,1,27.68
e2fffc00c9decdb32b25e86a37f3ad50,1,credit_card,1,154.91
69f5eed47613a9d3cd0ae94d398cdd4e,2,voucher,1,30.00
0135675503322d804abef7ec5ed4824b,1,credit_card,2,122.97
e4825515f8ef501b2887a2ad0685621a,3,voucher,1,25.00
e1fe072ef14b519af1f0a8ed997c1301,1,credit_card,1,24.42
985a7ee1a544f6f20cda38931a22a6dc,1,credit_card,3,77.16
df2887ca6744389b31fc5749e30a6efb,1,credit_card,1,109.80
271f637085c45e7e58268625604724a9,1,voucher,1,201.09
a04fb6341ec58dddcf7ecaa4c6322f55,1,boleto,1,82.78
c087855fe6f303205c09558f7f8103c8,1,credit_card,1,0.53
ddf02da047a1c300e78346fe13f7e862,1,credit_card,2,99.43
589eac637e68da58add10ee5e6710bac,1,boleto,1,795.95
721c8ce6d70e0d7c73d0d0ec262b09bd,1,boleto,1,359.97
cb415863b9b9ae1341b2deaebdc88c9b,1,credit_card,4,128.72
9c8a5a65a01f4a42ddd7fe53ee525568,1,credit_card,5,158.56
8258ee754942254bf787b58cfd650a73,1,boleto,1,37.77
6744d76b253e71e06a89867248227b9c,1,credit_card,6,84.81
e4825515f8ef501b2887a2ad0685621a,1,credit_card,1,0.70
f04479bb4e07ce7b8ac1d2287b528541,1,credit_card,8,147.99
fecd2391540ed4dd35db71f1af87f03e,1,credit_card,1,98.72
701ddcb0eab1d32958b3638a5e8c4e97,7,voucher,1,3.08
eedfdd1e4ef97bae3bc2a49f06e3016b,1,credit_card,1,50.10
2f29cfa739331301e37ea8e0cc5c863f,1,credit_card,4,58.64
0d4947e726ae3959a6cc28979ab632a2,1,credit_card,1,34.80
4d0b1ea51ea051ef9f4765df8148c0cd,1,boleto,1,156.39
275322de6426ec5071b219b77fba6a65,1,voucher,1,48.95
409e4a6eadbdc33f16ccf0bda01eec1f,1,boleto,1,195.92
011af0959ebf2b09a062867811dc63b5,1,credit_card,3,74.16
121dbde7d88c82adc886e26b28552ef7,1,credit_card,2,114.25
8ae0da24fb052b94dbf0d5c1527cda13,1,credit_card,1,44.66
a33a09b1320a130c61d1d5d9b8aec5ee,1,credit_card,3,138.11
8282d5532e3d6bc650960861965714ee,1,credit_card,6,64.00
d762e245b7d93fe1fc56d6ed89782027,1,credit_card,5,670.47
b0e9f35ef740c711cb29c8d779388062,1,boleto,1,20.85
d60af32e2107bccc3efe66e3faad59c6,1,boleto,1,143.28
b276e4f8c0fb86bd82fce576f21713e0,1,credit_card,2,188.41
ba6db6908932a9ed2a611c82ef295d37,1,credit_card,2,139.27
d8711cd641288f4e2e1a84dc3c6ade21,1,credit_card,5,132.48
8bab0782e1f2a9fdc338a883c124f75b,1,boleto,1,192.91
61c0331f4a2916cc12ae6abe6f4caf41,1,credit_card,2,466.90
7727f2b370c8c7e236872c980d69968f,1,credit_card,3,237.59
6054d8418ec326a7a9382171632b7a7d,1,credit_card,6,428.91
6369478ccc25c089500c88305545244b,1,boleto,1,112.44
b4423cdd0316fb3064befb92d164de96,1,boleto,1,163.92
a11e916995a120fce0b1528d2555151b,1,boleto,1,51.96
765e82006189100419015233bf26be8a,1,credit_card,6,59.99
92a9ef7f0a0d392c9ad0d5f44e86b4ba,3,voucher,1,25.00
91bc515746f412867344f7ee8ce0c60b,1,credit_card,1,175.77
fd06d0c6fa9aa98d24fcb159b433375e,1,credit_card,1,30.13
317bfcd79627d89d54a917da6e066beb,1,credit_card,1,123.89
4fe4c496a13fb35dc73b330ccb988813,1,credit_card,2,26.39
4cc65e8e0ab1879889ab53fbcd422978,2,voucher,1,106.96
0f881abda9658ce5c28cca333059224a,1,credit_card,1,115.35
d469b51abffc6d74299c8a0a56db5314,1,boleto,1,45.86
913908597fea142985168af1fc46a6e5,2,voucher,1,142.56
9502eac77a6fdde265da489d96557785,1,credit_card,2,163.44
db7576b1fe440f4c0a808855aacf0948,1,boleto,1,18.62
a147b97f47abbdb02f67ea00da442cd8,1,credit_card,10,145.01
f29bcfc9110dfb7b1fc0f77b31b749b8,1,credit_card,2,162.47
48abd4dcc16f0885de523602c047d437,1,boleto,1,93.57
d64a14f0bda63154a36174c4870ee78c,1,boleto,1,87.32
e694b95a2d201f01906a8dc752659d49,1,credit_card,2,247.46
b0b822b0f9346fb153a23ab0ac5214ff,1,credit_card,4,203.86
3ceb8926c7d570d68d8307beb320f2ae,1,credit_card,1,65.50
27daa394276d904c4a0fbe8307e854b8,1,boleto,1,69.20
106f773cca522fe33c40267418112669,1,credit_card,2,126.54
12619b9be5cc3665b3f36f1e4b4d0ffa,1,credit_card,3,39.95
36e694cf4cbc2a4803200c35e84abdc4,1,credit_card,1,22.77
60b7a154dfbcedf1c0b7b294d0cfae7b,1,boleto,1,55.37
9d6ebf13c4103f0a747d86c3c93f7af5,1,boleto,1,206.86
71282e3ab70a4319b82314e59041549a,1,credit_card,2,121.64
2e7f2a6731020cda16dc217491d631cf,1,credit_card,3,79.56
f07ad60eb1e9d4b3be1029f373321408,1,boleto,1,502.80
350aad4e4bc8240326121102708f0504,1,credit_card,5,231.45
443f3ab34f06d2d9124cd153812b4ba6,1,credit_card,2,95.60
d14da316939ad2245cd4bb898bc45a62,2,voucher,1,9.55
fc6fa7fa7977262db8df0b27a56474d8,1,boleto,1,450.76
897ef7424df8edd3139511b631ae8e94,1,boleto,1,303.20
01490a4bdacbafe6de009b317a0c8bf6,1,credit_card,5,151.14
6c75a0779ee3835fcfd142d8ed8b2535,1,credit_card,5,99.35
a37f223ddfb275821019dd70ef97b23f,1,debit_card,1,89.63
3d98c6327fa1c45b931c31e7ca2c97cb,1,credit_card,2,74.77
ea5f30a182b04fd1296273605983b9a4,1,credit_card,1,76.84
352c07bd942e2c6def34464d7d84469a,1,credit_card,2,118.72
5f4232203a9f7cd910b49787d7f32437,1,credit_card,1,50.30
486bce96008cea9cb14d0593189961da,1,credit_card,1,20.14
db0b12b763f716df3f27218724161479,1,credit_card,5,497.74
ccfcc7f58cf5619fc40593dffc299a9f,1,credit_card,1,159.48
44c0292da2b6567285d4d06b0ac1a676,1,boleto,1,181.69
e9bfa573b732937bcce0dfee81481cdb,1,credit_card,2,130.59
da0571dd2e59b32cca46279a02bfb40e,1,credit_card,1,72.50
6eb4105b2eba30c0d6f8e720d3909cbb,1,credit_card,1,114.29
c2b819b02527dbe8dfe424c00d999e0c,1,credit_card,6,116.36
7588fbb6c9001d45b0f2bafb4be7ef56,2,credit_card,10,109.70
31725408e39733c6fbccf9559d25f0e4,1,credit_card,5,264.54
c271d6d965ce901e7efaae6879247e43,1,credit_card,5,140.30
a37057df33d7a542cf514f9cbe7a311d,1,credit_card,1,123.27
9843c2a66fe0afda6509bc4274f743de,1,voucher,1,90.98
e3071b7624445af6e4f3a1b23718667d,1,credit_card,1,51.75
30c902056ce61a4404a706f9dc06b4bc,1,credit_card,3,30.96
996763a377a7e96ea28f02058d1e1883,1,credit_card,10,436.98
db5aee77fcd1883e2dd15e342cc42493,1,credit_card,10,123.25
3937ff0dcfc2d3e0ccf73d9b6521611a,1,credit_card,9,96.65
cffc9d6f9230a7eb234ba6f3574db1ff,1,credit_card,2,74.96
cbe90389edee454fc22a84aacee69e6d,1,credit_card,1,35.77
0629053d0e1e598c7a5048031e19e31b,1,credit_card,1,50.60
b8b755f4dbfb058b20c5c4ef662ddc9f,1,credit_card,1,170.63
55bb79b4227dafa41a25a45e8462c7b5,1,credit_card,1,79.50
61b40f2b303f6b312a3563e508baafb7,1,credit_card,1,78.00
6fc4efdbd3590258aea33eda644ecb12,1,boleto,1,89.88
2812dbf450ac5dd26b952cfc6db60529,1,credit_card,1,107.09
0d5fb8614978748bcfbef448c8a74a17,1,credit_card,4,201.96
a503ed3639b58426f15f719d61bfe408,1,credit_card,4,234.59
d35ca5de99f9cb92be83a52973b5bbf6,1,credit_card,3,152.33
711446e2cbe250789dc7b3ecdfce793c,2,voucher,1,150.00
2ccfe5d6558b5a6b11ab972747e26132,1,credit_card,1,31.94
523a8bb981fdb61599630fe01b89f642,1,credit_card,4,405.24
8f56d95ba4712b40163a057ba5ab89ac,1,credit_card,2,90.88
341dc4ea81fabe7de6af564b72fcf3e2,1,credit_card,2,162.63
20d120b5a95a60c3d599810d5ee01c21,1,credit_card,6,61.80
85c86d629e3c5e477f457be9db748d3b,1,boleto,1,92.05
e6b945a54e2461068b09cdc3d465304d,1,credit_card,3,263.18
c40c8f44fadbd73ec33576de59af7037,1,boleto,1,110.77
2343dbf79839ce221f3e1ec059cbff9f,1,credit_card,10,140.56
520e9b73b66dd639c67ced184953ca2d,1,boleto,1,358.89
1e12bd2ecc7b4ed9cb562be4e64cbd7f,1,credit_card,1,151.78
4986ad26a712831bf15208292d72e96d,1,credit_card,10,1269.50
6c3ebcad285020fe222c1bff5a23b15c,1,credit_card,4,133.35
bcd894d1c63a81b9b1872a8b9579f546,1,credit_card,1,95.67
c1156d369c303a211cdb53c6125a33b7,1,credit_card,3,149.33
cc139c399d4fe7949e1cc628424f7955,1,credit_card,6,86.63
6f99460a3922c5c8fa61c49fa488a858,1,credit_card,2,93.50
0bd92af478239fae08847d13e9fd8617,1,credit_card,6,62.78
8ef4bed1022c0f48012b556559e43f06,1,credit_card,2,200.16
74b9c5a1b6f7632750a25db4de597512,1,credit_card,5,53.42
93fe3d332271d38d6974bec644168f57,1,credit_card,10,121.83
4dbf5de576e0e8d18ad0932e1ed8e89d,1,credit_card,4,328.14
e3f7a673dd1981e0d7b330c8a7220220,1,credit_card,3,328.35
3335f13449d5b75804a0a49611cf11a4,1,credit_card,1,57.60
ea921667f0ab37edbe094d0e67c9d454,1,credit_card,4,386.66
8ff75375a7a2cbf26e7fbac0c52c9810,1,boleto,1,52.68
0e660617f70b9a3f6bfd3919b49450ab,1,credit_card,10,107.27
dbd8e1a6d62bae210e6a42ed8bcf8d39,1,credit_card,6,70.49
11746f9dc3d55313aadc6e6bf8464595,1,credit_card,1,47.13
e10c9ad36c79606f76bfc8da8eb83aa5,1,credit_card,3,35.09
ad6b07be756ec7284a64503ac34f6975,1,boleto,1,723.48
3c5b8e9f31061a7aeb8531216a18606d,1,credit_card,10,113.62
6ab838d74d628b6f618844ef50200969,1,credit_card,1,144.75
b461e43868116fb81d1d91959ae5ea65,1,credit_card,7,91.78
4f869174cbff0495e39adbe5a6c4c040,1,boleto,1,68.12
bd81ffff0f0fbc533b7f763812cecf34,1,credit_card,1,40.13
3464107c541f0583d599cc7d335cb9c7,1,credit_card,8,103.73
397c0e626cd53023d629b5053d222ce4,1,credit_card,2,59.47
48a1c733458a579cd85f95918057dc82,1,credit_card,4,45.78
60d89454741d31c6c07226c6069864dd,1,credit_card,3,74.03
76606b013751ab0fc648e671d8bbf16c,1,boleto,1,17.39
d809ddde66fee6223df16b11231491f9,1,credit_card,10,846.52
d9d03fe2697fd771cabf718ae4cc6b14,1,credit_card,6,68.13
7942099e2f484fd9f80b3bf901b706ea,1,boleto,1,31.43
dc549de29b05dad7e04a830974bd9278,1,credit_card,2,27.68
64a6cbaf0304bb145b7eae00fbbac35b,1,credit_card,1,114.27
eaae5e87592113d14ab25a25bf5105e6,1,credit_card,5,84.56
f5e3df1b6d4ee5b4e795cbd56705d35b,1,credit_card,3,299.76
323dad8c483c7f8b818a825d257f4aa0,1,credit_card,1,38.62
5836a9fd173a29689e12bf421d2d280b,1,credit_card,8,171.80
e6ed19491b2a8932cadafcf68e2745e3,1,credit_card,2,27.09
5dff8347ba30bf1b9e5d1a1ce778702a,1,credit_card,10,455.82
19c37103c79e5f4a03f5fcc5b1fe97e7,1,boleto,1,32.60
d99c7464570fd548f9936438c57f394a,1,credit_card,3,164.91
177b06f07f7d57b07c732247e5f3a179,1,credit_card,1,119.48
84f72613dabd8b11141ae6e2710c413c,1,credit_card,1,41.71
b8fefe14a54d37e67e2d26ecaf02760b,1,credit_card,10,258.23
6c6abb921625dd44d3d406ce4b890cac,1,credit_card,3,99.90
22df89b611e2a03b4957043cf949e51f,1,credit_card,1,66.41
d0e379ef6e0ea864c470893dbd5da4dd,1,credit_card,6,767.84
641292e8fd78ba42f0c7ae8786620a83,1,credit_card,1,118.23
ae2ee748fed0ababe6ae778cfb2acf94,1,credit_card,3,153.96
a2ad11ea44d93d936c3189c9975fe062,1,credit_card,2,164.16
86aac59946aefa2672ebf7d495980b27,1,credit_card,5,92.16
3ffa506c19577dce30f9dbce07028c38,1,credit_card,4,199.36
6a618b375464d738bf225aa25553e50c,1,credit_card,1,64.10
54766753b06221dcdc0b0d27db25cc10,1,boleto,1,103.61
465c2e1bee4561cb39e0db8c5993aafc,2,voucher,1,26.18
7f3ad8f12fb1f6bf1858c175fcd4ab79,1,credit_card,3,78.42
bb4eb3e71b30365a580e5a718bd8d1ae,1,credit_card,1,175.06
3175edf02fcecf739fa306e493b283bb,1,credit_card,1,126.48
b207236ad11942c69cec11bb58240dd1,1,credit_card,10,819.35
a60d308a1328a95a1e34b0c19e1ead05,1,credit_card,2,150.04
14f6c86b695ea4ddd3dd4386d10388b0,1,credit_card,3,30.27
ce6a7d780bce629dad2401e73a14e589,1,credit_card,10,759.85
f8e0d73a0d29119847eef26cb525bf16,1,credit_card,1,32.43
98b7513b33b639343a4a8955906e61a4,1,credit_card,1,79.81
12fb5d0cb33d4e9aa4d07b4400346153,1,credit_card,1,55.88
3fe7c5853b6def3524128a2d44fb3d24,1,credit_card,4,42.27
9df65e0ad2cbfa0485262629bb2b6605,1,boleto,1,72.65
16c176e6448f550368cc0078b433b617,1,credit_card,1,69.12
e937de71316fb3186e4113977cb96741,2,credit_card,6,216.68
a3ffb9a7866735bd0de42993b62e89e3,1,credit_card,10,921.05
1df257323bb550a9b9bb150345c42e45,1,boleto,1,36.99
067c946a70abc2e1e8d9185ae309b48a,1,credit_card,10,231.27
21eb47858aa7100e94ede112bf5ed1b3,1,credit_card,1,40.00
035c06c36cc8685238297b6af0c280f3,1,boleto,1,51.05
2f61fac6b8c3e6dc71dc0999144e6ffe,1,credit_card,8,385.81
fa28a275f7cbd6cae66e0344f2445595,1,boleto,1,354.01
9a75a775d17d37cd19193fe02c3f21de,1,boleto,1,424.04
713036f22edb8c69c825dc2d0786056a,1,boleto,1,312.61
6fa1dd5611d4b380144fbe44fa788ad9,1,boleto,1,230.03
a8a737a6c936da9f10807e4c4262da72,1,credit_card,4,217.49
5d05467df1b7834684fe4c0783f5db1f,2,voucher,1,26.70
3f0d61c44dd01ad249fa7589cbdcb8b3,1,credit_card,9,139.71
c52edad050bea3d2f56fbc6be373c44f,1,credit_card,3,164.10
7bc26962535d2a6a7f34041908736df5,1,credit_card,2,123.75
f3a0df8637066be632ea188f5902c162,1,credit_card,1,29.61
a2a14c3ce5305a2e20126dac4cd05a1b,1,credit_card,1,30.45
782b00205051ed11c71726e9554e788e,1,credit_card,2,76.92
5281594b70a5c7ed8821c77aae621155,1,boleto,1,99.95
46c22ce0488991c798933effd2b57574,1,credit_card,2,139.59
5e889b27fcf62bb902c417303e5f688f,1,credit_card,2,116.13
544b98cbee1fc6152e5ede26e1ef2986,1,credit_card,1,68.12
7e5db9e4a8de1e5908fa74963fd30e41,1,boleto,1,113.72
c0ed1e5690afee470f14fca47046cffe,1,credit_card,5,477.96
2355c3ba8f870f103fa43351ffc1a905,1,boleto,1,178.27
1bf6db71e147c950fe9925e0be89ec4b,1,credit_card,8,82.88
e2d092db21e901d04985350bf0e748ac,1,credit_card,1,204.49
cc6adfff0d6a6796585ca1d0901f0ea1,1,credit_card,1,71.82
267cf5d5f5d44907ac3a107257c47290,1,boleto,1,108.83
ada2aa22aa5d4a7ae4092124f8974813,1,credit_card,1,69.73
0c1f1a0595fb30e05d526ab83576cd24,1,credit_card,1,22.29
9e2d5a5568e945a766c01200f5f3cdc8,1,credit_card,2,141.86
b263be16ee60d34da81f89c59ba85ed4,1,credit_card,10,181.52
3784bc92c8ff0ca207ed55629e5df7e9,1,credit_card,3,77.75
49c3293b870ffc5fcd1f11ca77eb841f,1,credit_card,6,69.91
043c74b543e990bd18b14ef1e4344031,1,credit_card,1,147.25
616b813dbea8acc9de0ca0380cd89b83,1,credit_card,4,45.45
a306afa8587ad4c42f5a1c62184673a8,1,credit_card,1,30.22
aa1a6dd9036736db780b2cd007f68a52,1,credit_card,3,163.79
69f54f52631eb8ea8bec66cb902cf54e,1,credit_card,1,3.14
7449c171d08772e5bcbde94f39411d36,1,credit_card,3,188.94
46a9ef8b08f32e1f040b1196a4b1fdc8,1,boleto,1,184.75
bf4753bf93e0d4b25fab22e045029e7e,1,credit_card,3,88.29
0fdc6ce12cb319cb9c173af525080d3f,2,voucher,1,100.00
b52c5e0a82ec048d983882e4d539394f,1,boleto,1,387.32
b458ffdf7369c1e76ef5ba66155886da,1,credit_card,1,41.09
7de2a03405b2f8af2b71ed46371bc149,1,credit_card,6,191.89
96867881a8d245ffae18dd2f1c4898d2,1,credit_card,8,255.75
9ca6d17660064ab8bbc4a8089397afb1,1,credit_card,1,150.38
9ef13efd6949e4573a18964dd1bbe7f5,1,credit_card,10,783.00
c8e6cc0d58104bbddf6c5c8d07f58bf7,1,boleto,1,35.00
499798fd04e5748ac54b4456d1b7995c,1,credit_card,1,9.97
ec5542a8bc5944e2401ce66b372fcffa,1,credit_card,2,167.42
499798fd04e5748ac54b4456d1b7995c,5,voucher,1,20.00
259ed824424260153076008ccc088840,1,credit_card,4,125.18
67730eb2f9468b8c6eb20a45dd477bbd,2,voucher,1,36.02
a6e620028382225481aa2f6ba5158dc2,1,voucher,1,53.36
24608c1bed92ba4666829514c1a408b3,1,credit_card,7,78.40
f0b3358d0acb067d9c09d3fb376a5e0d,1,credit_card,2,109.64
aade48c1fd0adef0f33df25f995d379c,1,credit_card,10,131.75
f814e911eb0f9834305ddacbaa7e83e8,1,voucher,1,139.93
eaba8cf4dd6f90ba47035084624f5da0,1,credit_card,1,135.49
1e2f320acd9cf7428412fb4ba5c537fe,1,credit_card,1,42.50
e42b4cff5d459fc447019421a3cc5706,1,credit_card,1,285.19
8628cf35f313fe2e46a2168f21860031,1,credit_card,6,334.54
742bb86f369fadd10d68946fd903aaed,1,credit_card,1,19.67
964d7960d6a2fad0dbe19f9365bfac2d,1,credit_card,1,148.60
271f637085c45e7e58268625604724a9,2,voucher,1,1.70
f0496c5b6508ecfdf0af4c67896dda41,1,credit_card,3,105.56
8d25f73f2fe9c225dff2232fd1e7c89b,1,boleto,1,145.90
c8b572e51cdb580076ed91bd1ead1fe5,1,credit_card,3,188.65
2591dc67686367f1aa9b8f09497f8bde,1,credit_card,3,77.22
f63bea61c8cd128d3e53d7c07d94a7ee,1,credit_card,10,395.04
0c355e13567802628373895daf5f0a61,1,credit_card,5,54.98
696e7a79f34c788e7b79e59e35756fdb,1,credit_card,7,77.57
fc893e13a220f3fb9b2108b582e773a0,1,boleto,1,207.58
9913ce9487d390ef37cd3b6cc3883f0e,1,credit_card,6,229.50
222ca921eb7f9e8bb4fd4cc5af27d943,1,boleto,1,73.34
6cf5d7a6b6eb9cad292da0b65d6c010e,1,credit_card,7,73.61
d3ba6df689ba5bceee30291f5a28e7bc,1,credit_card,1,20.62
ba862e955a05f361d3cf620519c8d587,1,boleto,1,148.89
dee78f5da82e27d7d397d61769012fe9,1,credit_card,5,169.70
b83c1be0cbe93a1aea7c3a77e4ae37ee,1,boleto,1,97.42
037556f936da90c5f9504956ff286860,2,credit_card,1,36.60
690199d6a2c51ff57c6b392d7680cbfd,1,credit_card,3,73.25
3cf90d04a286c1ea16f5700dbc764fff,1,credit_card,1,87.76
9c9ad157b30e942c4359772b6d446e52,1,credit_card,1,62.39
9c57e2e7098196c6c6ac9d333b0395b0,1,boleto,1,24.29
39dd6ee10ed18591bddeb83c8136dd52,1,credit_card,3,40.18
8e41a4552a7f51874a72a22b403160b8,1,credit_card,4,46.01
43d3bde64fc6f4f2f504d808d3be576c,1,credit_card,1,69.84
bdccf03ca8600528b6f897db4f6329ef,1,credit_card,5,52.13
e4a1a7de8d097ef8862da4fa66798f53,1,credit_card,2,129.66
4f080f85daf0d53e2757336275292310,1,voucher,1,47.44
45029aac398517a7869c2f22ba01affd,1,credit_card,1,127.41
b4924647a0523d99010023d68b76c18d,1,voucher,1,149.99
79847bdf9821dfcc7a036271d0c6044b,1,credit_card,1,210.08
2a80be7c365bb224ec513f04f13c9f29,1,credit_card,1,262.35
aa04ef5214580b06b10e2a378300db44,1,credit_card,5,139.43
8f0518f5d4437b43c4849faee7e6dacd,1,credit_card,2,52.32
462713cbc1abe1d91797604551133abf,1,credit_card,2,266.84
79af690e1f308a4aa1052a6fc4fbc908,1,credit_card,1,71.96
3824c33989b707cc0b0f7fe2b86df7f5,1,credit_card,2,133.63
182680afbd9247820be311a34cafb4e9,1,credit_card,2,58.01
5506aa9cafae9629ef0a21b3ad199219,1,credit_card,1,70.83
6c3a3ae2b1580cb06944870e258eec3e,1,credit_card,3,85.14
ee0829e4d1cc7547c044b8643c14da38,1,boleto,1,18.52
6f4452481a003461b40a81ffa3605ac6,1,boleto,1,22.33
cc8978e74f4d8907fbad695ee3f7f933,1,debit_card,1,215.50
8e054d33e00ddfd994d389e1e7204d3f,1,credit_card,8,196.35
623695cd72cc41aa116c10c7c28608a1,1,credit_card,5,148.13
2457f30493cdc677ad02b57dd6d17285,1,credit_card,2,200.45
539fbc059a691c7fa7d239e2d495f60b,1,credit_card,2,112.95
c1bb430ee85802d59d07d0f769d32e2f,1,credit_card,9,169.01
9bfc2f3d9f6bdb2f0222e3220a7385f6,1,credit_card,5,154.63
3860898db238028285b1e05b5ab31238,1,credit_card,1,68.52
8f6467bcaef44e076b48a04fa38557f3,1,credit_card,1,41.69
44a10a741d51010c1440fc7337b5ff6e,1,credit_card,1,90.88
94f1e81783b607dd10f270a0ceaf9d40,1,credit_card,8,105.38
e5ec17b950e2ca6379aaee6905115d3a,1,voucher,1,47.63
b75531d67f9616e9012cea103a187c8c,1,credit_card,5,266.14
db2b52fdedf34f34c6569ed5cd692c81,1,credit_card,1,62.39
69f1e4d5709c13914c309652f82319f8,1,debit_card,1,144.21
1c8c848f0ae6345dce75efde3c535160,1,credit_card,1,66.87
b4041542e5f602fe3d4f9f11dfcf709f,1,credit_card,4,42.09
b28d5be82c0088c66d57a28686db4e39,1,credit_card,3,103.37
6639b799469775ff2a696e1bc96b9f58,1,boleto,1,208.56
65b133214f06c44865a7a54148c84e0a,1,credit_card,1,58.22
58fc974f8e0ddd9ce549e3272d0140c0,1,credit_card,1,64.22
5d3600123565a48b65ad1ae42b48ae9e,1,credit_card,1,36.28
